source,company,position_id,parent_position_id,job_requirement_id,position_intention_id,position_intention_name,position_name,position_url,position_req_code,batch_id,batch_name,category_name,family_code,family_name,data_source,work_locations,interview_locations,departments,circles,circle_codes,channels,feature_tags,publish_time,modify_time,graduation_from,graduation_to,requirement,description
bilibili,Bilibili,26129,,,,,Bilibili推荐算法实习生（评论/弹幕方向）,https://jobs.bilibili.com/campus/positions/26129,,,实习生招聘,技术类,,,,上海,,,,,,,2026-01-04 11:42:13,,,,"任职要求
1.每周实习4天及以上，实习周期大等于6个月
2.本科及以上学历，计算机相关专业
3.乐于思考，学习能力强
4.至少了解一门编程语言","工作职责
1.排序模型：负责评论核心场景的排序模型优化，提升时长、发布等指标。包括但不限于特征优化、序列建模、多场景优化；
2.策略开发：与产品、运营等同学密切配合，驱动业务快速迭代，提升用户体验和内容生态正向循环。包括但不限于boost、强插、多样性优化；
3.数据分析：通过分析用户行为、流量路径等，挖掘可优化点；关注大盘和实验数据变化，验证数据正确性和规划未来优化方向；"
bilibili,Bilibili,26886,,,,,Java后端开发实习生（交易方向）【2027届】,https://jobs.bilibili.com/campus/positions/26886,,,实习生招聘,技术类,,,,上海,,,,,,campusProjectId=53,2026-03-05 16:02:52,,,,"1、2027届本科及以上学历在读，计算机、软件工程等相关专业优先
2、热爱计算机科学和互联网技术，擅长至少一门编程语言，包括但不仅限于：Java、C++、Python、Golang等
3、基础扎实，熟悉计算机系统结构、网络、分布式系统、算法等领域
4、善于独立思考，能够主动发现问题，有系统化的问题分析能力和解决问题能力","1、参与电商核心链路业务平台化架构升级，完成从需求设计、开发和上线整个周期内的工作
2、参与包括系统性能优化，稳定性保障，业务运行时基建等能力建设"
bilibili,Bilibili,27008,,,,,Java后端开发（广告/游戏商业化）【2027届】,https://jobs.bilibili.com/campus/positions/27008,,,实习生招聘,技术类,,,,上海,,,,,,campusProjectId=53,2026-03-05 17:13:43,,,,"1. 2027届本科及以上学历在读，有java开发经历，熟悉并掌握常见的数据结构
2. 精通主流的开发框架，如spring，spring mvc，mybatis，spring boot等
3. 熟悉掌握mysql，有redis，ElasticSearch，rabbitmq，kafka等经验优先考虑
4. 有广告相关经验优先；","1. 负责商业化广告投放平台的日常升级开发。
2. 负责商业化内容营销平台系统的研发。"
bilibili,Bilibili,26380,,,,,Java开发工程师（数据平台）,https://jobs.bilibili.com/campus/positions/26380,,,实习生招聘,技术类,,,,上海,,,,,,,2026-01-20 17:20:20,,,,"任职要求
1. 计算机、数学相关专业优先，本科及以上学历；
2. JAVA基础扎实，理解io、多线程、集合等基础框架，对JVM原理有一定的了解；
3. 熟悉Linux 环境，掌握计算机原理与网络基础知识；
4. 具备较强的自主学习能力；
5. 工作认真、负责、仔细，有良好的团队合作精神；","职位描述：
1. 参与数据平台建设与开发，具体服务包括数据查询、数据开发、流计算、运维诊断等；
2. 为数据分析与开发提供高效的开发工具。"
bilibili,Bilibili,27299,,,,,SRE实习生【2027届】,https://jobs.bilibili.com/campus/positions/27299,,,实习生招聘,技术类,,,,上海,,,,,,热门职位 | campusProjectId=53,2026-03-16 19:41:47,,,,"1、计算机相关专业，本科及以上学历，热爱互联网技术；
2、精通Golang/Python至少一种编程语言和基本的软件工程能力；
3、熟悉K8s、中间件、云原生、分布式系统架构等技术领域的知识和方案；
4、熟悉Devops、SRE、稳定性等领域的知识，对SRE工作职责和方法论有自己的思考；
5、热爱技术，主动学习，认真仔细，善于沟通与团队协作，有较好的抗压能力。","1、参与SRE方向的平台建设工作，如发布系统、混沌工程、故障应急、变更防控、数据库平台等；
2、负责参与平台的运维和运营工作，让平台能力在业务研发团队和基础架构团队落地，致力于运维自动化和稳定性提升；
3、关注SRE方向的实践和行业发展趋势，不断推动内部能力迭代升级；"
bilibili,Bilibili,26567,,,,,golang后端开发实习生,https://jobs.bilibili.com/campus/positions/26567,,,实习生招聘,技术类,,,,上海,,,,,,,2026-03-12 17:13:24,,,,"职位描述：
1、负责研发工具链平台的服务端开发、架构设计等工作；
2、分析系统瓶颈，解决各种疑难问题，对系统进行性能调优；
3、深入发掘和分析业务需求，撰写技术方案和系统设计，主要实现语言为Golang。
职位要求：
1、熟悉Go/Java/C/C++/Python等至少一门语言，有Go开发经验者优先；
2、熟悉linux操作系统，具有较好的系统瓶颈发现、解决能力；
3、对设计模式、网络编程、并发编程熟悉，具备后端服务视野优先；
4、具备很强的逻辑思维能力，有较好的算法基础者优先；
5、具备良好的设计和文字表达能力，能独立完成设计文档的撰写；
6、具备团队合作能力，良好的沟通能力与口头、书面表达能力，严谨的工作态度与高质量意识，良好的抗压能力。","职位描述：
1、负责研发工具链平台的服务端开发、架构设计等工作；
2、分析系统瓶颈，解决各种疑难问题，对系统进行性能调优；
3、深入发掘和分析业务需求，撰写技术方案和系统设计，主要实现语言为Golang。
职位要求：
1、熟悉Go/Java/C/C++/Python等至少一门语言，有Go开发经验者优先；
2、熟悉linux操作系统，具有较好的系统瓶颈发现、解决能力；
3、对设计模式、网络编程、并发编程熟悉，具备后端服务视野优先；
4、具备很强的逻辑思维能力，有较好的算法基础者优先；
5、具备良好的设计和文字表达能力，能独立完成设计文档的撰写；
6、具备团队合作能力，良好的沟通能力与口头、书面表达能力，严谨的工作态度与高质量意识，良好的抗压能力。"
bilibili,Bilibili,26394,,,,,llm 大模型实习生,https://jobs.bilibili.com/campus/positions/26394,,,实习生招聘,技术类,,,,上海,,,,,,,2026-01-21 14:26:50,,,,"任职要求
1、计算机、人工智能、电子工程或相关专业在读硕士/博士（优秀本科生可考虑）；
2、熟练掌握 Python，有扎实的 PyTorch / Hugging Face Transformers 使用经验；
3、有大语言模型微调、蒸馏、推理或评估经验；
5、对LLM有实践理解，熟悉至少一种外语文本特性（如英文、阿拉伯语、泰语、越南语、西班牙语、日语、韩语、葡萄牙语等）；
6、了解端到端语音生成基本范式（如自回归、流式、非自回归模型）者优先，但不要求语音背景；
7、具备快速实验、调试和复现论文的能力；
8、能流畅阅读英文技术文献。","主要职责
1、基于LLaMA、Qwen等大语言模型，研发支持多语言、多方言及混合语言（如中英混、东南亚语系混合）的文本正则化与语义增强模块；
2、参与大模型在语音生成任务上的后训练与对齐（SFT/DPO/RLHF），帮助语音模型提升发音规范、韵律结构与跨语言一致性上的表现；
3、开展模型蒸馏与轻量化研究，将大模型能力迁移至语音生成Pipeline中的轻量化组件；
4、构建多维度评估体系，从语言准确性、发音合理性、语义保真度等角度量化系统表现；
5、跟踪LLM与语音合成交叉领域前沿技术（如VALL-E, SpeechLM, Parler-TTS等），推进相关技术在项目中的落地应用。"
bilibili,Bilibili,24311,,,,,云平台开发实习生,https://jobs.bilibili.com/campus/positions/24311,,,实习生招聘,技术类,,,,上海,,,,,,,2025-08-04 20:25:36,,,,"实习要求
1、计算机或相关专业在校生，能稳定性实习6个月或以上；
2、熟悉数据结构和算法，掌握Golang/Python/Java/C/C++中的一种或多种编程语言；
3、对容器、kubernetes等云原生技术领域感兴趣，有相关项目经历者优先；
4、强烈的上进心和求知欲，较强的学习能力和沟通能力，具备良好的团队合作精神；","实习职责
1、参与哔哩哔哩智能云服务的研发；
2、参与相关云产品的设计与研发，以及产品运营等工作；
3、与团队一起，参与打造业界领先的智能云服务。"
bilibili,Bilibili,19470,,,,,云平台开发实习生,https://jobs.bilibili.com/campus/positions/19470,,,实习生招聘,技术类,,,,上海,,,,,,,2024-06-14 10:36:15,,,,"1、计算机或相关，本科及以上学历;
2、熟悉数据结构和算法，掌握Golang/Python/java/C/C++中的一种或多种编程语言;
3、对容器、kubernetes等云原生技术领域感兴趣，有相关项目经历者优先;
4、强烈的上进心和求知欲，较强的学习能力和沟通能力，具备良好的团队合作精神。","1、负责哔哩哔哩智能云服务(包括PaaS，FaaS平台等产品)的研发;
2、负责相关云产品的设计与研发，以及产品运营等工作;
3、与团队一起，打造业界领先的智能云服务。"
bilibili,Bilibili,27293,,,,,云平台开发实习生【2027届】,https://jobs.bilibili.com/campus/positions/27293,,,实习生招聘,技术类,,,,上海,,,,,,campusProjectId=53,2026-03-16 19:34:08,,,,"1、计算机或相关，本科及以上学历；
2、熟悉数据结构和算法，掌握Golang/Python/Java/C/C++中的一种或多种编程语言；
3、对容器、kubernetes等云原生技术领域感兴趣，有相关项目经历者优先；
4、强烈的上进心和求知欲，较强的学习能力和沟通能力，具备良好的团队合作精神。","1、负责哔哩哔哩智能云服务(包括PaaS，FaaS平台等产品)的研发；
2、负责相关云产品的设计与研发，以及产品运营等工作；
3、与团队一起，打造业界领先的智能云服务。"
bilibili,Bilibili,20894,,,,,人工智能算法实习生,https://jobs.bilibili.com/campus/positions/20894,,,实习生招聘,技术类,,,,上海,,,,,,,2024-09-25 12:20:33,,,,"1、有nlp/cv/多模态领域的理论背景和实践经验；熟悉机器学习算法，或有数据挖掘、样本清洗等经验；
2、熟练使用sql和python。熟悉pytorch或者tensorflow、熟悉linux基本操作和git；
3、有大数据工具(hadoop/hive/spark)的使用经验以及后端服务开发经验者优先；
4、具备比较强的论文复现能力，以及比较好的论文阅读习惯；
5、 加分项：
a. 在nlp/cv领域的国际**会议/期刊上一作发表论文、或相关国际比赛获奖；
b. 对语言和新兴文化充满兴趣。B站深度用户优先。","1、 参与公司内容安全相关的AI算法设计与研发并进行业务工程落地，包括但不限于风险分析、文本/图像安全风险识别、多模态内容理解等。
2、 参与相关学术研究并应用前沿技术。"
bilibili,Bilibili,27128,,,,,公益golang 后端研发实习生,https://jobs.bilibili.com/campus/positions/27128,,,实习生招聘,技术类,,,,上海,,,,,,,2026-03-10 16:54:23,,,,"1、负责公益平台的服务端开发，后台页面研发等工作；
2、结合业务需求，撰写技术方案和系统设计，主要实现语言为Golang。
职位要求：
1、熟悉Go/Java/C/C++/Python等至少一门语言，有Go开发经验者优先；
2、熟悉linux操作系统
3、对设计模式、网络编程、并发编程熟悉
4、具备良好的设计和文字表达能力，能独立完成设计文档的撰写
5、具备团队合作能力，良好的沟通能力与口头、书面表达能力，严谨的工作态度与高质量意识，良好的抗压能力
6、有丰富 vibe coding 经验者优先","1、负责公益平台的服务端开发，后台页面研发等工作；
2、结合业务需求，撰写技术方案和系统设计，主要实现语言为Golang。"
bilibili,Bilibili,23885,,,,,内容理解算法实习生,https://jobs.bilibili.com/campus/positions/23885,,,实习生招聘,技术类,,,,上海,,,,,,,2025-07-21 15:28:43,,,,"1.26届或以后，计算机科学、数学、统计学或相关领域的硕士或博士学位，实习时长3个月以上;
2.熟悉Python、Java等至少一种编程语言与深度学习框架，具有良好的编程能力和扎实的数学理论基础;
3.具备1年以上NLP、LLM、多模态等项目经验，参与过数据清洗、微调对齐、Agent架构、RAG等具体方向的实践，能够根据实际问题建模和优化算法;
4.关注行业前沿进展，对技术开发及应用有热情，有自己的想法并乐于挑战;
5.良好的沟通能力，跨团队协作能力，具备出色的规划、执行力，强烈的责任感，以及优秀的学习能力和自我驱动力。
加分项
1.在NeurlPS/ICML/ICLR/ACL/EMNLP等会议或期刊上
发表过论文者优先。
2.获得过国际或国内赛事奖项者优先。
3.有内容理解，文本生成，多模态研究/实习经历者优先。
4.能长期实习的同学优先。","1.探索大模型前沿领域研究，包括但不限于数据建设、模型训练、文本大模型、多模态模型框架等工作;
2.负责优化和提升模型效果，持续提高算法的效率和性能;
3.参与大模型在具体业务场景应用工作，如视频理解，文本生成等"
bilibili,Bilibili,27303,,,,,分布式存储研发实习生【2027届】,https://jobs.bilibili.com/campus/positions/27303,,,实习生招聘,技术类,,,,上海,,,,,,campusProjectId=53,2026-03-16 19:45:02,,,,"1. 精通Golang/C++ 编程语言
2. 具备大规模分布式系统的研发和优化能力
3. 好学，责任感强，逻辑思维能力、沟通能力强，能够承担工作压力；","1. 参与对象存储系统的开发与优化，支撑公司海量非结构化数据的高效存储与访问；
2. 参与设计和实现高可用、高性能、大规模扩展的对象存储服务；
3. 跟进业界前沿技术，持续提升对象存储在性能、成本、稳定性等方面的能力；
4. 与运维、测试、产品等团队协作，推动系统问题定位、性能调优及方案落地；
5. 编写相关技术文档，参与 Code Review，持续提升团队代码质量与工程能力"
bilibili,Bilibili,23902,,,,,前端开发实习生,https://jobs.bilibili.com/campus/positions/23902,,,实习生招聘,技术类,,,,上海,,,,,,,2025-10-21 14:23:58,,,,"1. 本科学历及以上，计算机相关专业优先；
2. 熟悉 JavaScript/HTML5/CSS3 等相关前端开发技术；
3. 了解 React 及其生态体系，有ant 使用经验的优先；
4. 对页面结构和布局、Web语义化等有深刻理解，能解决各种浏览器兼容性问题；
5. 有模块化 / 组件化开发思维，对写出高质量可复用的代码有一定的追求；
6. 较强责任心、学习能力强、善于沟通，敢于接受压力和挑战，能够独立完成任务攻关，有良好的团队合作精神。","1. 参与评审项目需求，与产品保持信息同步，执行前端研发方案，确保项目准时交付
2. 后续迭代不断完善系统，做到可用，易用，有用，保证迭代开发中的速度与质量
3. 支持、跟踪、解决测试过程或者线上发现的前端问题"
bilibili,Bilibili,22715,,,,,前端开发实习生（数据平台部-可视化组）,https://jobs.bilibili.com/campus/positions/22715,,,实习生招聘,技术类,,,,上海,,,,,,,2025-03-31 16:55:44,,,,"1.计算机科学或相关领域的本科及以上学历。
2.熟悉HTML, CSS，Javascript / Typescript，有Typescript项目经验的更佳。
3.了解Vue，React，Angular框架里的一种，有Vue使用经验的更佳。
4.对数据可视化有一定的了解，熟悉D3.js、ECharts等库者优先。
5.具备良好的沟通能力和团队合作精神，能够在快节奏的环境中工作。","1.负责大数据平台的前端开发工作，包括但不限于数据可视化、用户界面设计和交互实现。
2.实现相应的组件模块及页面交互逻辑。
3.与后端工程师紧密合作，确保前后端的无缝对接和数据交互。
4.编写高质量、可维护的代码，并进行代码审查。
5.解决跨浏览器兼容性问题，确保产品在不同设备和平台上的一致性表现。"
bilibili,Bilibili,26995,,,,,前端开发实习生（猫耳）【2027届】,https://jobs.bilibili.com/campus/positions/26995,,,实习生招聘,技术类,,,,上海,,,,,,campusProjectId=53,2026-03-05 16:50:03,,,,"1. 2027 届本科及以上学历，计算机相关专业优先；
2. 掌握 HTML5、CSS3 及 JavaScript（ES6+），具备良好的编码基础；
3. 了解 React/Vue 等主流框架，对 TypeScript、Webpack 等有基本认知；
4. 熟悉 Git 等版本管理工具，对前端工程化有初步理解；
5. 具备较强的逻辑思维能力和问题解决意愿，能主动跟进技术问题。
6. 具备AI Agent的使用经验，可以完全使用AI开发小型小项目
【优先考虑】
1. 有前端性能优化或 CI/CD 相关知识者优先；
2. 有个人技术博客、GitHub 项目或其他技术作品集；
3. 熟悉二次元文化，对ACGN领域有浓厚兴趣。","1. 参与点播业务的前端开发与迭代，协助优化用户体验；
2. 支持线上活动页面的开发，实现游戏化、场景化等互动玩法；
3. 参与前端工具链和开发流程的改进，提升团队研发效率；
4. 学习和应用前端新技术与最佳实践，协助提升代码质量。"
bilibili,Bilibili,26878,,,,,前端开发实习生（生态技术方向）【2027届】,https://jobs.bilibili.com/campus/positions/26878,,,实习生招聘,技术类,,,,上海,,,,,,campusProjectId=53,2026-03-05 15:59:43,,,,"1、本科及以上学历，计算机、软件工程、数学相关专业毕业优先，对计算机专业相关基础知识掌握牢固，诸如常见数据结构与算法，专业基础常识等内容；
2、掌握前端基础开发技术(JS+HTML+CSS)，能使用原生js开发，Vue/React等框架至少使用过一种，拥有 TypeScript 使用经验优先；熟练使用 AI 工具优先；
3、有社团、公司实习等经验优先；在前端社区有贡献和参与优先；
4、有设计/交互/数据分析/服务端相关知识优先。","1、负责网站PC端、H5、小程序、web播放器等功能迭代及日常维护；
2、前端提效和创新方向探索，包括工程化、自动化体系及动效引擎等。"
bilibili,Bilibili,26948,,,,,前端开发实习生（直播方向）【2027届】,https://jobs.bilibili.com/campus/positions/26948,,,实习生招聘,技术类,,,,上海,,,,,,热门职位 | campusProjectId=53,2026-03-05 16:26:25,,,,"1. 计算机科学或相关专业本科及以上学历
2. 对HTML、CSS、JavaScript 有熟练的掌握
3. 熟悉 Webpack、Vite 等构建工具
4. 具备良好的沟通能力、团队合作精神和问题解决能力
5. 对主流前端框架有一定的使用经验
6. 有 Hybird App 开发经验优先
7. 有 AI Coding 及其工作流相关应用经验优先","1. 负责 Bilibili 直播前端核心业务的系统设计、研发和维护
2. 负责根据项目的进度与需求按时完成所需功能的开发"
bilibili,Bilibili,27495,,,,,前端研发实习生,https://jobs.bilibili.com/campus/positions/27495,,,实习生招聘,技术类,,,,上海,,,,,,,2026-03-25 14:06:41,,,,"1. 熟悉 HTML / CSS / JavaScript（ES6+）
2. 掌握至少一种前端框架（Vue 或 React）
3. 了解基本浏览器原理（如 DOM、事件机制、请求流程）
4. 熟悉 Git 基本使用
5. 有一定代码规范意识，代码清晰可读
6. 熟悉计算机基础知识（如操作系统、网络基础、数据结构等）
加分项
1. 使用过 TypeScript，前端工程化工具（Vite / Webpack）
2. 熟悉 Vue3 + Composition API 或 React Hooks
3. 使用过 TailwindCSS / Element Plus / Ant Design 等 UI 框架
4.具备 Node.js 基础，有简单后端开发或接口开发经验
5. 对性能优化、组件设计有一定理解，有 AI / 低代码 相关经验
6. 学习能力强，能够主动查资料、解决问题，并持续提升技术能力","1. 参与公司 Web 前端项目开发，负责页面功能实现与优化
2. 使用 Vue3 / React 进行组件开发与页面搭建
3. 根据设计稿（Figma / Sketch）高质量还原 UI
4. 参与前端工程化建设（如组件封装、代码规范、性能优化等）
5. 与后端协作完成接口联调，保证功能正常上线
6. 持续优化用户体验，包括性能、交互和可用性"
bilibili,Bilibili,27327,,,,,增值 golang 后端开发实习生,https://jobs.bilibili.com/campus/positions/27327,,,实习生招聘,技术类,,,,上海,,,,,,,2026-03-17 21:49:50,,,,"1、熟悉Go/Java/C/C++/Python等至少一门语言，有Go开发经验者优先；
2、熟悉linux操作系统
3、对设计模式、网络编程、并发编程熟悉
4、具备良好的设计和文字表达能力，能独立完成设计文档的撰写
5、具备团队合作能力，良好的沟通能力与口头、书面表达能力，严谨的工作态度与高质量意识，良好的抗压能力
6、有丰富 vibe coding 经验者优先","1、负责增值相关平台的服务端开发，后台页面研发等工作；
2、结合业务需求，撰写技术方案和系统设计，主要实现语言为Golang。"
bilibili,Bilibili,26775,,,,,增长方向BI实习生,https://jobs.bilibili.com/campus/positions/26775,,,实习生招聘,技术类,,,,上海,,,,,,,2026-03-12 17:13:22,,,,"工作要求：
1、27年毕业，统计、数学、经济学、管理学、信息科学相关专业本科或研究生在读；
2、能够深入业务问题，通过数据分析为业务决策提供数据支持
3、良好的数据敏感度，有出色的结构化思维能力，拥有良好的沟通表达能力；
4、熟练掌握SQL、EXCEL；
5、能稳定实习6个月以上，每周出勤不少于4天，优先考虑能稳定实习的同学；","工作职责:
1、深度参与B站用户增长工作，包括数据监控、异动归因、实验分析以及专项分析；
2、梳理用户增长链路，从触达、承接、留存全方位分析用户行为与策略空间；"
bilibili,Bilibili,26857,,,,,多屏客户端开发实习生,https://jobs.bilibili.com/campus/positions/26857,,,实习生招聘,技术类,,,,上海,,,,,,,2026-03-19 19:33:03,,,,"1. 本科及以上学历，计算机相关专业优先
2. 热爱编程，具备扎实的JAVA基础，熟悉客户端需求评审及开发流程，具备一定的端项目经验
3. 良好的编程习惯和代码风格，思路清晰，善于思考，乐于沟通，积极协作
4. 有较强的学习能力，能够适应客户端技术的快速迭代
5. 乐于沟通，具备较强的主动性和团队协作意识
6. 熟悉 Android 研发基础，及各类Android UI框架，兼会iOS，有独立的博客或完整作品优先
7. 熟悉ai coding，熟悉ai框架，了解aigc，全栈优先
8. 熟练使用 Git 等代码管理工具","1. 参与客户端页面开发、交互实现，参与团队组件化沉淀等工作
2. 参与产品需求评审，与设计师、后端工程师一起完成产品功能的开发，优化用户体验
3. 负责或协助相关开发文档的撰写"
bilibili,Bilibili,24411,,,,,多模态理解算法实习生,https://jobs.bilibili.com/campus/positions/24411,,,实习生招聘,技术类,,,,上海,,,,,,,2025-08-11 19:49:01,,,,"岗位要求：
1、熟练掌握深度学习相关基本原理和主流模型架构，在多模态理解、跨模态检索、图像和视频理解、大模型应用/SFT等至少一个方向有过研究和实践经验
2、有较强的算法原型实现能力，熟练掌握pytorch/tensorflow等深度学习框架、熟悉python或者c++编程语言
3、对数据有理解能力、有大规模处理数据经验，有良好的解决问题和沟通能力
4、计算机科学、人工智能等相关领域的硕士及以上学历优先，在相关国际会议上（比如CVPR、ICCV、NIPS等）发表过论文或者各类竞赛获奖优先，有过实际项目经验者优先","工作职责：
1、参与B站视频等业务场景中相关内容理解模型算法的优化（包括但不限于：多模态理解、跨模态检索、图片/视频模型、大模型微调等），提升用户体验
2、跟进多模态/大模型相关前沿技术进展、实现前沿技术的业务场景落地
3、至少实习5个月以上，日常实习、有转正机会"
bilibili,Bilibili,23423,,,,,多模态算法实习生,https://jobs.bilibili.com/campus/positions/23423,,,实习生招聘,技术类,,,,上海,,,,,,,2025-06-09 17:20:19,,,,"1.本科及以上学历的在校学生，计算机科学、数学、统计学、人工智能等相关专业优先。
2.对多模态数据处理有一定了解，如文本、图像、视频等数据的融合与分析。
3.对目前多模态算法有一定的了解，如 CLIP，BLIP，LLaVA，Qwen-VL，video-llama 等，有实际研究经验者优先。
4.在机器学习/CV/NLP/人工智能相关领域会议或期刊发表过论文或者有竞赛经验者优先。
5.对多模态技术和内容审核业务有浓厚兴趣，有相关项目经验者优先考虑；能够保证每周至少3天的实习时间，实习周期不少于3个月。","1.深入开展内容安全治理多模态大模型的调研工作，跟踪前沿技术发展趋势，分析不同模型在该场景下的适用性。
2.协助团队进行多模态大模型的训练工作，包括数据预处理、模型搭建、参数调整等，以提升模型在内容审核任务上的准确性和效率。
3.参与模型性能评估，分析实验结果，提出改进方案，优化模型性能。
4.与其他团队成员协作，共同解决在多模态模型应用于内容审核业务过程中遇到的技术问题。"
bilibili,Bilibili,23421,,,,,多模态算法实习生（内容安全）,https://jobs.bilibili.com/campus/positions/23421,,,实习生招聘,技术类,,,,上海,,,,,,,2025-06-09 17:16:43,,,,"- 计算机、人工智能相关专业本科及以上在读；
- 扎实的数据功底和CV基础，有深度学习背景，了解常见的VLM模型；
- 熟悉Python编程，掌握常用的深度学习框架（如PyTorch、TensorFlow等），熟练使用linux和sql；
- 具备良好的逻辑分析和问题解决能力和良好的团队协作和沟通能力，积极主动、学习能力强；
实习时间：
- 每周可到岗3天及以上，持续3个月及以上优先；","- 参与多模态模型（VLM）的内容安全模型的研究与落地，包括数据标注、模型调优及评估；
- 协助分析视频/图像中的潜在安全风险，如违规、低俗、欺诈、暴力等；
- 参与数据集的构建、清洗与分析，支持模型在内容安全方面的效果改进；
- 跟进国内外相关领域的最新进展，参与团队的技术分享与创新工作。"
bilibili,Bilibili,23866,,,,,多模态视频理解大模型应用实习生,https://jobs.bilibili.com/campus/positions/23866,,,实习生招聘,技术类,,,,上海,,,,,,,2025-07-18 11:28:05,,,,"岗位要求：
1.计算机、人工智能、自动化、电子信息等相关专业硕士及以上学历。
2.熟练掌握 Python 和 C++ 编程语言，具备良好的代码风格和工程能力。
3.熟悉以下至少一个领域：自然语言处理（NLP）、计算机视觉（CV）、多模态学习（Multimodal Learning）。
4.有以下项目经验者加分：视频 Caption / 视频 Grounding、视频摘要 / 视频问答、视频美学评价 / 高光检测 / 动作识别、视频编辑 / 视频风格化 / 视频生成、熟悉Qwen-VL、InternVL、InternVideo、BLIP、LLaVA、Flamingo 等。
5.具备较强的问题分析与解决能力，能够深入挖掘大模型训练与应用中的核心问题。
6.有强烈的技术好奇心和自主探索能力，愿意挑战前沿技术并推动其落地。
7.良好的沟通能力和团队合作精神，能与算法、工程、产品团队高效协作。","岗位职责：
1.跟进并调研多模态视觉理解领域的最新大模型技术，包括但不限于：长视频时序建模与理解、视觉-语言联合建模（如视频问答、视频摘要、视频Caption）、视频内容检索与匹配（如视频Grounding、视觉检索）、视频美学评价、高光检测、动作识别等任务。
2.探索将多模态大模型落地到实际业务场景中，参与视频剪辑Agent相关研发工作，探索基于大模型和强化学习的自动化视频理解与编辑方法。
3.与团队一起探索推动大模型在视频理解领域的创新应用与落地实践。"
bilibili,Bilibili,26335,,,,,大会员前端开发实习生,https://jobs.bilibili.com/campus/positions/26335,,,实习生招聘,技术类,,,,上海,,,,,,,2026-03-13 20:05:10,,,,"职位要求：
1. 对计算机专业相关基础知识掌握牢固，诸如常见数据结构与算法，专业基础常识等内容
2. 对 Web 前端开发技能熟练掌握，包括诸如 HTML、样式表、JavaScript 编程等基础内容与额外积累的开发技能与经验
3. 熟悉主流框架（ React、Vue3、Vue2 ）中的一种或多种并拥有实战开发经验
4. 熟练使用git 各种命令。熟悉Typescript，能使用类型来提升项目可维护性
5. 有过前端实习经验优先","职位介绍：
1、负责B站大会员业务前端开发工作；
2、工作范围涉及前端基础架构、跨端应用、全栈开发、数据可视化、中后台等多个方向；
3、与产品经理、设计师、后端工程师一起，提升产品的用户体验，打造卓越的互联网产品；"
bilibili,Bilibili,25181,,,,,大数据开发实习生,https://jobs.bilibili.com/campus/positions/25181,,,实习生招聘,技术类,,,,上海,,,,,,,2025-10-16 15:33:02,,,,"岗位要求：
1、熟练使用SparkSQL/HiveSQL，对Hadoop技术栈有一定了解；
2、全日制在校本科生/研究生，26届及以后毕业，应用统计、数学、计算机相关专业优先；
3、有python/Java编程基础的优先；
4、学习能力强有责任心。","岗位职责：
1、愿意主动深入理解业务提供数据解决方案，积极主动沟通口径，设计合理的数据模型；
2、遵守数据开发规范和流程，能基于大数据开发平台构建主题域数据的加工，分析，挖掘以及数据可视化；
3、具备大规模数据故障诊断与性能优化能力，能制定并执行数据修复方案，保障数据质量；"
bilibili,Bilibili,27297,,,,,大数据架构研发实习生【2027届】,https://jobs.bilibili.com/campus/positions/27297,,,实习生招聘,技术类,,,,上海,,,,,,campusProjectId=53,2026-03-16 19:40:25,,,,"1. 精通Java/Scala/C++ 编程语言；
2. 具备大规模分布式系统的研发和优化能力；
3. 好学，责任感强，逻辑思维能力、沟通能力强，能够承担工作压力；","1. 支撑B站的Hadoop技术栈(Hadoop, HDFS, Yarn, Spark, Flink, Presto, Clickhouse，ES，Kafka，Kyuubi, Ranger, Hive, Alluxio等)的开发和管理，解决实际业务挑战
2. 与开源社区保持交流，发现对业务场景有帮助的特性并引入生产环境，或将经内部验证的特性贡献到社区
3. 解决性能优化、容量规划等问题，保障集群高效稳定经济运行
1. 精通Java/Scala/C++ 编程语言
2. 具备大规模分布式系统的研发和优化能力
3. 好学，责任感强，逻辑思维能力、沟通能力强，能够承担工作压力；"
